Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
21-196.txt,1,82,95.24,35.71,14.43,99.00,27.33,30.49,68.29,48.78,4.88,2.44,2.44,0.00,0.00,0.00,0.00,2.44,8.54,18.29,8.54,6.10,4.88,0.00,9.76,4.88,3.66,3.66,2.44,3.66,7.32,7.32,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,14.63,3.66,1.22,2.44,3.66,2.44,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.54,1.22,2.44,4.88,2.44,0.00,0.00,8.54,2.44,8.54,0.00,7.32,1.22,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.98,3.66,2.44,1.22,1.22,0.00,0.00,0.00,0.00,0.00,2.44,0.00
21-192.txt,1,339,81.20,46.46,41.85,59.28,15.41,23.01,77.29,46.02,9.14,4.13,1.18,0.88,1.77,0.00,0.29,5.01,7.67,12.39,7.67,3.24,5.60,2.95,12.98,7.08,3.54,1.77,4.13,3.24,2.36,2.06,0.29,0.00,0.00,0.00,5.31,0.00,0.00,0.00,0.00,16.81,4.13,3.83,0.29,4.13,1.18,4.72,1.18,0.88,0.00,0.29,0.00,0.00,0.00,0.00,0.00,5.01,0.88,1.18,1.77,1.18,0.29,2.95,9.44,0.59,10.03,0.00,7.37,2.65,5.01,0.59,0.00,0.00,0.00,0.00,0.88,0.00,0.59,0.29,0.00,0.00,22.12,5.60,4.13,1.77,0.00,1.47,0.00,2.95,0.00,0.59,1.18,4.42
21-186.txt,1,63,79.28,31.71,37.24,7.46,12.60,33.33,76.19,50.79,7.94,4.76,4.76,0.00,0.00,0.00,0.00,3.17,12.70,9.52,12.70,6.35,4.76,0.00,17.46,0.00,0.00,0.00,0.00,1.59,1.59,0.00,1.59,1.59,0.00,0.00,1.59,0.00,0.00,0.00,0.00,14.29,1.59,3.17,3.17,6.35,4.76,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,1.59,1.59,1.59,0.00,14.29,0.00,14.29,3.17,9.52,1.59,1.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.70,7.94,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21-179.txt,1,512,78.79,33.37,29.53,12.75,21.33,29.49,78.71,49.02,8.40,1.95,0.78,0.00,0.39,0.00,0.78,6.45,8.79,12.11,10.16,3.91,5.66,2.54,13.48,5.08,3.32,2.34,3.91,2.93,4.69,1.76,2.73,0.39,0.39,0.00,3.12,0.00,0.00,0.00,0.00,16.41,3.32,3.91,1.76,5.08,1.56,4.49,1.56,1.17,0.00,0.20,0.20,0.20,0.00,0.00,0.00,3.91,0.00,1.17,0.98,0.20,1.56,2.15,9.57,1.56,10.94,1.17,6.84,3.32,4.88,0.20,0.00,0.59,0.00,0.20,0.78,0.00,0.59,0.00,0.20,0.00,13.87,3.71,3.32,0.78,0.00,1.17,0.00,0.98,1.76,0.78,0.78,0.59
21-151.txt,1,32,99.00,37.72,18.52,99.00,10.67,31.25,84.38,40.62,3.12,0.00,0.00,0.00,0.00,0.00,0.00,3.12,18.75,15.62,3.12,0.00,0.00,0.00,9.38,3.12,0.00,0.00,0.00,6.25,9.38,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.62,3.12,3.12,0.00,3.12,3.12,3.12,3.12,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,0.00,0.00,6.25,3.12,0.00,3.12,6.25,0.00,9.38,0.00,6.25,3.12,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.62,9.38,3.12,0.00,0.00,0.00,0.00,0.00,0.00,3.12,0.00,0.00
21-145.txt,1,150,93.26,25.24,8.25,37.57,25.00,32.00,76.00,46.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,10.67,12.67,9.33,2.67,4.67,2.67,14.00,7.33,4.00,1.33,0.67,6.00,4.67,2.67,2.00,0.00,0.67,1.33,2.00,0.00,0.00,0.00,0.00,14.67,0.67,1.33,2.67,3.33,2.00,6.00,0.67,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.67,2.00,3.33,2.00,0.67,1.33,9.33,0.67,8.67,2.00,6.00,0.67,8.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.67,7.33,5.33,0.00,0.00,0.00,0.00,0.67,0.00,0.00,1.33,0.00
21-15.txt,1,120,97.53,56.63,15.86,92.40,17.14,33.33,80.83,45.00,6.67,1.67,1.67,0.00,0.00,0.00,0.00,5.00,13.33,13.33,5.00,3.33,5.00,0.00,6.67,2.50,0.83,0.83,0.00,2.50,5.83,5.00,0.83,0.00,0.83,0.00,4.17,0.00,0.00,0.00,1.67,11.67,5.00,2.50,0.00,1.67,2.50,0.83,0.83,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.50,0.00,1.67,0.83,3.33,5.83,0.00,7.50,0.83,3.33,3.33,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.67,5.83,3.33,0.00,0.00,0.00,0.00,0.83,0.00,0.00,1.67,0.00
21-29.txt,1,47,61.06,58.41,15.43,99.00,11.75,36.17,87.23,53.19,12.77,2.13,2.13,0.00,0.00,0.00,0.00,10.64,10.64,8.51,10.64,6.38,6.38,0.00,14.89,2.13,0.00,2.13,0.00,0.00,10.64,10.64,0.00,0.00,0.00,0.00,6.38,0.00,0.00,0.00,0.00,14.89,6.38,4.26,0.00,0.00,2.13,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.38,2.13,0.00,2.13,2.13,0.00,8.51,4.26,2.13,4.26,0.00,4.26,0.00,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77,8.51,2.13,0.00,0.00,0.00,0.00,2.13,0.00,0.00,0.00,0.00
21-227.txt,1,335,77.98,29.54,59.13,41.99,16.75,20.60,76.42,46.87,10.45,5.37,2.99,0.30,0.30,0.00,1.79,5.07,6.57,12.54,7.46,4.18,4.48,2.69,14.63,2.99,2.09,0.90,3.88,3.58,3.28,2.09,1.19,0.60,0.00,0.30,5.37,0.00,0.00,0.00,0.00,18.51,5.37,3.28,2.99,3.58,0.60,5.67,2.99,2.69,0.00,0.30,0.00,0.00,0.00,0.00,0.00,4.78,0.90,0.60,2.39,1.79,0.30,2.09,8.96,0.30,11.34,1.49,6.87,2.69,2.39,1.19,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.30,0.00,15.22,5.67,2.39,2.99,0.00,0.30,0.00,1.19,0.00,0.00,1.19,1.49
21-233.txt,1,81,66.94,19.38,89.10,96.52,16.20,29.63,86.42,53.09,9.88,6.17,4.94,0.00,0.00,0.00,1.23,3.70,8.64,11.11,8.64,6.17,7.41,2.47,16.05,2.47,1.23,2.47,1.23,3.70,4.94,4.94,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,32.10,12.35,7.41,2.47,6.17,0.00,4.94,1.23,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.64,0.00,3.70,1.23,3.70,1.23,4.94,4.94,0.00,8.64,1.23,6.17,1.23,2.47,0.00,0.00,0.00,0.00,0.00,1.23,0.00,1.23,0.00,0.00,0.00,20.99,8.64,3.70,0.00,0.00,0.00,0.00,0.00,2.47,0.00,4.94,1.23
21-232.txt,1,196,96.56,62.04,21.80,95.01,24.50,40.31,81.12,43.37,6.12,0.51,0.00,0.51,0.00,0.00,0.00,5.61,10.20,14.29,6.12,2.55,3.57,1.53,12.76,3.57,2.04,0.51,2.04,2.04,5.61,5.10,0.51,0.00,0.00,0.51,5.10,0.00,0.00,0.00,0.00,18.37,7.65,5.10,2.04,1.53,1.02,1.02,0.51,0.51,0.00,0.00,0.51,0.00,0.00,0.00,0.51,10.20,2.04,3.57,3.06,2.55,0.00,1.53,6.63,1.02,9.69,2.04,4.59,3.06,9.18,0.51,0.00,0.51,0.00,0.00,0.51,0.00,0.00,0.00,0.51,0.00,13.27,5.10,4.08,0.00,0.00,0.00,0.00,0.51,0.00,0.00,3.57,0.00
21-226.txt,1,74,99.00,55.37,36.43,97.99,14.80,39.19,79.73,44.59,2.70,0.00,0.00,0.00,0.00,0.00,0.00,2.70,16.22,16.22,2.70,2.70,4.05,0.00,4.05,1.35,0.00,0.00,0.00,2.70,8.11,6.76,1.35,0.00,0.00,0.00,1.35,0.00,0.00,0.00,0.00,6.76,4.05,1.35,0.00,0.00,1.35,0.00,1.35,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.46,0.00,8.11,1.35,2.70,0.00,1.35,2.70,1.35,14.86,2.70,9.46,2.70,10.81,1.35,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.81,6.76,1.35,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.00,0.00
21-28.txt,1,52,97.16,35.01,5.76,25.77,17.33,34.62,76.92,44.23,3.85,1.92,1.92,0.00,0.00,0.00,0.00,1.92,7.69,17.31,11.54,0.00,1.92,1.92,19.23,5.77,3.85,0.00,3.85,5.77,3.85,1.92,1.92,0.00,0.00,0.00,1.92,0.00,0.00,0.00,0.00,19.23,7.69,5.77,5.77,0.00,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62,1.92,1.92,0.00,1.92,3.85,1.92,15.38,0.00,5.77,0.00,5.77,0.00,3.85,0.00,0.00,0.00,0.00,0.00,1.92,0.00,1.92,0.00,0.00,0.00,19.23,5.77,1.92,0.00,0.00,0.00,0.00,0.00,3.85,0.00,7.69,0.00
21-14.txt,1,133,93.26,67.40,10.68,15.24,26.60,38.35,66.92,38.35,7.52,4.51,0.00,0.75,0.00,0.00,3.76,3.01,5.26,14.29,4.51,0.75,6.77,0.00,11.28,3.01,1.50,0.00,3.01,3.01,2.26,0.75,1.50,0.75,0.75,0.00,6.77,0.00,0.00,0.00,0.75,17.29,4.51,3.01,3.76,6.02,0.75,3.01,0.75,0.75,0.00,0.00,0.75,0.75,0.00,0.00,0.00,8.27,0.75,5.26,0.75,0.75,0.75,0.75,7.52,2.26,9.77,0.75,9.02,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,3.76,2.26,1.50,0.00,0.00,0.00,0.75,3.01,0.00,1.50,3.01
21-144.txt,1,124,95.77,65.68,17.20,83.22,20.67,37.90,73.39,41.13,4.84,1.61,0.00,0.00,0.81,0.00,0.81,3.23,8.87,14.52,5.65,2.42,7.26,0.00,11.29,2.42,1.61,0.81,0.81,0.81,3.23,3.23,0.00,0.00,0.00,0.00,4.84,0.00,0.00,0.00,0.00,10.48,4.84,3.23,0.00,0.81,0.00,1.61,0.81,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,4.03,1.61,0.00,1.61,0.81,0.00,4.84,5.65,1.61,8.87,0.00,6.45,2.42,10.48,0.00,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.48,4.03,3.23,0.00,0.00,0.00,0.81,1.61,0.00,0.00,0.00,0.81
21-150.txt,1,84,83.81,31.71,37.24,95.81,14.00,25.00,82.14,50.00,7.14,3.57,3.57,0.00,0.00,0.00,0.00,3.57,11.90,10.71,5.95,8.33,8.33,0.00,14.29,3.57,1.19,2.38,0.00,4.76,9.52,7.14,2.38,0.00,0.00,1.19,1.19,0.00,0.00,0.00,0.00,16.67,8.33,3.57,0.00,2.38,1.19,2.38,0.00,0.00,0.00,0.00,1.19,0.00,1.19,0.00,0.00,4.76,0.00,1.19,3.57,0.00,0.00,2.38,9.52,0.00,4.76,1.19,3.57,1.19,9.52,0.00,1.19,0.00,0.00,0.00,2.38,0.00,0.00,0.00,2.38,0.00,14.29,5.95,4.76,0.00,0.00,0.00,2.38,0.00,0.00,1.19,0.00,0.00
21-178.txt,1,54,83.33,57.35,15.12,99.00,18.00,31.48,81.48,53.70,12.96,1.85,1.85,0.00,0.00,0.00,0.00,11.11,9.26,14.81,7.41,5.56,5.56,0.00,7.41,7.41,1.85,0.00,1.85,0.00,9.26,9.26,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,3.70,1.85,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,1.85,1.85,0.00,0.00,0.00,7.41,0.00,11.11,0.00,5.56,5.56,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21-187.txt,1,77,82.64,50.00,1.00,99.00,15.40,36.36,72.73,48.05,9.09,1.30,1.30,0.00,0.00,0.00,0.00,7.79,11.69,9.09,7.79,6.49,5.19,0.00,9.09,1.30,0.00,0.00,0.00,0.00,11.69,11.69,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00,5.19,1.30,1.30,1.30,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,0.00,0.00,6.49,0.00,0.00,1.30,6.49,0.00,5.19,0.00,5.19,0.00,10.39,0.00,0.00,0.00,0.00,0.00,5.19,0.00,0.00,1.30,3.90,0.00,11.69,6.49,3.90,0.00,0.00,0.00,0.00,1.30,0.00,0.00,0.00,0.00
21-193.txt,1,189,91.07,54.22,15.12,74.96,21.00,23.81,71.43,42.86,7.94,2.65,0.53,0.00,1.06,0.00,1.06,5.29,8.99,12.17,7.41,3.70,3.17,1.06,12.17,5.29,0.53,1.06,7.41,3.17,3.70,3.17,0.53,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,13.76,3.70,4.23,1.59,5.82,0.53,2.12,1.59,1.06,0.00,0.53,0.00,0.00,0.00,0.00,0.00,6.35,1.06,4.23,2.65,0.53,0.00,1.59,7.94,1.06,10.05,0.53,7.94,1.59,3.17,0.53,0.00,0.53,0.00,0.00,0.53,0.00,0.00,0.00,0.53,0.00,22.75,3.70,4.23,0.53,0.00,2.12,0.00,3.17,2.12,0.00,4.23,2.65
21-185.txt,1,265,91.74,50.00,17.84,11.21,24.09,36.60,80.38,45.66,4.53,0.38,0.00,0.00,0.00,0.00,0.38,4.15,9.06,14.72,9.81,4.15,6.04,0.75,12.45,6.79,3.40,3.02,0.75,5.28,3.40,1.13,2.26,0.00,0.00,0.00,3.77,0.00,0.00,0.00,0.00,13.58,1.89,3.77,1.51,1.89,2.26,3.02,0.75,0.38,0.00,0.38,0.00,0.00,0.00,0.00,0.00,9.43,2.26,2.64,1.51,1.13,1.89,0.75,10.19,1.13,12.08,1.51,8.30,2.26,6.04,0.75,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.94,4.15,4.91,0.00,0.75,0.00,0.00,0.38,0.00,0.38,0.00,0.38
21-191.txt,1,149,99.00,65.65,10.35,50.85,49.67,31.54,55.70,29.53,2.68,2.01,0.00,2.01,0.00,0.00,0.00,0.67,12.08,10.74,0.67,0.00,2.68,0.67,2.68,3.36,0.00,0.67,14.77,2.01,1.34,1.34,0.00,0.00,0.00,0.00,4.70,0.00,0.00,0.00,0.00,10.07,4.03,1.34,0.00,2.01,2.01,2.01,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.03,2.01,0.67,0.67,0.67,0.00,0.67,2.01,0.00,7.38,1.34,4.70,1.34,6.71,0.00,0.00,1.34,0.00,0.00,0.67,0.00,0.67,0.00,0.00,0.00,32.21,1.34,8.05,0.00,5.37,0.00,0.00,0.67,0.00,0.67,12.08,4.03
21-146.txt,1,51,88.79,42.23,3.12,62.94,25.50,25.49,68.63,39.22,5.88,1.96,1.96,0.00,0.00,0.00,0.00,3.92,5.88,13.73,9.80,3.92,3.92,0.00,11.76,13.73,9.80,0.00,3.92,1.96,9.80,5.88,3.92,0.00,0.00,3.92,0.00,0.00,0.00,0.00,0.00,11.76,5.88,0.00,1.96,1.96,1.96,0.00,1.96,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,0.00,1.96,1.96,1.96,0.00,0.00,11.76,0.00,3.92,0.00,3.92,0.00,5.88,0.00,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.96,0.00,23.53,3.92,1.96,0.00,0.00,0.00,0.00,1.96,0.00,0.00,11.76,3.92
21-152.txt,1,438,95.60,76.05,22.36,60.39,36.50,38.36,69.63,37.67,6.85,3.20,0.00,2.74,0.23,0.00,0.23,3.65,7.99,13.01,4.11,1.83,5.02,0.23,6.85,4.79,3.20,1.37,3.20,0.68,6.39,4.11,2.28,1.37,0.46,0.23,4.79,0.00,0.00,0.00,0.00,13.93,5.02,4.11,0.68,3.20,0.68,0.46,1.60,0.46,0.23,0.91,1.37,0.00,1.37,0.00,0.00,8.68,3.42,2.28,2.97,0.68,0.46,2.51,3.65,0.91,11.64,0.46,8.90,2.28,6.16,0.91,0.00,0.46,0.00,0.00,0.46,0.00,0.00,0.00,0.46,0.00,23.06,3.20,4.34,0.23,0.23,0.00,0.00,2.05,5.02,0.00,2.28,5.71
21-16.txt,1,196,86.34,56.08,2.49,81.07,24.50,37.24,70.41,41.84,6.12,1.02,0.00,0.51,0.00,0.00,0.51,5.10,4.59,14.29,8.16,4.08,6.12,0.00,14.29,2.04,0.51,0.51,2.55,1.02,4.59,3.57,0.51,0.51,0.00,0.00,5.10,0.00,0.00,0.00,0.00,20.41,2.55,6.63,2.55,7.14,1.02,4.08,0.51,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.65,1.53,1.53,2.04,1.53,1.02,3.06,8.16,1.53,5.10,0.51,3.57,1.02,3.57,1.02,0.00,0.00,0.00,0.00,1.02,0.00,1.02,0.00,0.00,0.00,24.49,5.10,5.10,0.00,0.00,0.00,0.00,7.14,0.00,0.00,2.04,5.10
21-218.txt,1,87,86.13,12.52,11.50,69.12,21.75,32.18,75.86,47.13,4.60,0.00,0.00,0.00,0.00,0.00,0.00,4.60,10.34,11.49,8.05,3.45,6.90,4.60,11.49,3.45,1.15,0.00,3.45,3.45,4.60,3.45,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.39,3.45,3.45,0.00,4.60,0.00,6.90,2.30,1.15,0.00,1.15,1.15,0.00,1.15,0.00,0.00,8.05,0.00,2.30,4.60,1.15,0.00,3.45,9.20,1.15,3.45,0.00,2.30,1.15,5.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.24,4.60,5.75,1.15,0.00,0.00,0.00,0.00,0.00,1.15,4.60,0.00
21-230.txt,1,43,93.26,50.00,12.01,69.60,43.00,20.93,69.77,41.86,4.65,0.00,0.00,0.00,0.00,0.00,0.00,4.65,13.95,9.30,6.98,6.98,4.65,0.00,13.95,4.65,2.33,0.00,0.00,2.33,2.33,2.33,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00,0.00,9.30,2.33,2.33,2.33,0.00,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.98,0.00,4.65,2.33,0.00,0.00,0.00,6.98,0.00,11.63,2.33,9.30,0.00,6.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.95,2.33,0.00,0.00,2.33,0.00,0.00,4.65,0.00,0.00,4.65,0.00
21-224.txt,1,29,89.42,63.49,11.50,1.00,14.50,34.48,79.31,44.83,3.45,0.00,0.00,0.00,0.00,0.00,0.00,3.45,10.34,10.34,17.24,0.00,3.45,0.00,20.69,10.34,6.90,3.45,0.00,6.90,3.45,0.00,3.45,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,13.79,6.90,3.45,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,3.45,3.45,6.90,17.24,6.90,6.90,0.00,6.90,0.00,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.79,3.45,6.90,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00
21-225.txt,1,277,96.22,40.01,9.12,83.51,19.79,23.47,71.84,43.68,6.14,2.53,2.17,0.00,0.00,0.00,0.36,3.61,9.75,15.16,7.94,1.08,5.05,0.72,13.00,3.97,2.89,2.17,0.36,2.53,4.69,3.97,0.72,0.00,0.00,0.72,2.53,0.00,0.00,0.00,0.00,13.36,1.81,5.05,2.17,1.44,1.08,2.17,1.44,0.36,1.08,0.00,0.36,0.36,0.00,0.00,0.00,5.78,0.72,2.89,0.36,1.81,0.00,1.44,7.58,1.44,9.03,1.44,5.42,1.44,3.25,0.36,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.00,0.00,0.00,16.97,5.42,4.69,0.00,0.00,1.08,0.00,0.72,0.00,0.36,2.17,2.53
21-231.txt,1,30,70.69,36.95,43.37,99.00,15.00,16.67,90.00,60.00,20.00,16.67,13.33,0.00,3.33,0.00,0.00,3.33,10.00,16.67,10.00,3.33,6.67,0.00,16.67,6.67,6.67,0.00,3.33,3.33,6.67,6.67,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,10.00,3.33,6.67,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,6.67,3.33,0.00,0.00,3.33,0.00,3.33,13.33,0.00,3.33,3.33,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,3.33,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00
21-219.txt,1,33,95.64,27.23,31.94,25.77,16.50,27.27,75.76,51.52,6.06,0.00,0.00,0.00,0.00,0.00,0.00,6.06,18.18,9.09,9.09,6.06,0.00,3.03,15.15,0.00,0.00,3.03,3.03,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.12,0.00,6.06,0.00,3.03,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,0.00,0.00,3.03,0.00,0.00,3.03,6.06,3.03,15.15,0.00,6.06,9.09,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.12,3.03,3.03,0.00,0.00,3.03,0.00,3.03,0.00,0.00,0.00,0.00
21-17.txt,1,151,93.86,42.13,3.28,75.02,15.10,31.79,77.48,50.33,9.27,4.64,1.99,0.00,0.00,0.00,2.65,4.64,11.92,15.23,5.30,4.64,5.96,1.32,7.95,3.31,0.66,1.32,0.66,2.65,2.65,2.65,0.00,0.00,0.00,0.00,4.64,0.00,0.00,0.00,0.00,13.25,1.32,1.99,0.66,3.97,3.31,3.31,3.31,1.32,1.99,0.00,0.00,0.00,0.00,0.00,0.00,1.99,0.00,0.00,0.66,1.32,0.00,3.31,4.64,0.00,3.97,0.00,3.31,0.66,11.26,0.00,0.66,0.00,0.00,0.00,1.32,0.00,0.00,0.00,1.32,0.00,8.61,6.62,0.66,0.00,0.00,0.00,0.00,1.32,0.00,0.00,0.00,0.00
21-153.txt,1,132,95.13,61.92,27.57,39.30,16.50,25.00,73.48,47.73,9.09,2.27,0.76,0.00,1.52,0.00,0.00,6.82,10.61,16.67,6.06,3.79,6.06,0.00,13.64,5.30,4.55,0.00,5.30,3.03,2.27,1.52,0.76,0.00,0.00,0.00,3.79,0.00,0.00,0.00,0.00,10.61,3.79,2.27,0.76,2.27,1.52,1.52,4.55,4.55,0.00,0.00,2.27,1.52,0.76,0.00,0.00,3.03,1.52,0.00,1.52,0.00,0.76,3.03,8.33,3.79,12.12,0.00,9.85,2.27,0.76,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.00,0.76,0.00,17.42,4.55,1.52,0.00,0.00,1.52,0.00,0.76,6.06,0.00,1.52,1.52
21-147.txt,1,42,83.81,11.70,80.64,70.57,21.00,33.33,83.33,52.38,7.14,4.76,4.76,0.00,0.00,0.00,0.00,2.38,4.76,19.05,11.90,4.76,2.38,4.76,14.29,14.29,7.14,0.00,0.00,7.14,4.76,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,2.38,0.00,2.38,0.00,0.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,2.38,4.76,0.00,0.00,9.52,0.00,19.05,7.14,9.52,2.38,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05,4.76,4.76,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.00,0.00
21-190.txt,1,29,89.42,63.49,98.71,99.00,29.00,44.83,82.76,27.59,6.90,0.00,0.00,0.00,0.00,0.00,0.00,6.90,3.45,10.34,0.00,3.45,6.90,0.00,10.34,6.90,0.00,0.00,0.00,3.45,6.90,6.90,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00,13.79,10.34,0.00,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.34,0.00,6.90,3.45,0.00,0.00,3.45,6.90,0.00,24.14,3.45,13.79,6.90,13.79,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,3.45,0.00,0.00,6.90,3.45,0.00,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00
21-184.txt,1,119,68.29,40.04,24.22,40.93,23.80,21.85,82.35,54.62,11.76,5.04,3.36,0.00,0.00,0.00,1.68,6.72,8.40,13.45,8.40,8.40,5.04,2.52,13.45,1.68,0.84,1.68,5.88,2.52,4.20,2.52,1.68,0.00,0.84,0.00,6.72,0.00,0.00,0.00,0.00,10.92,3.36,2.52,0.00,1.68,0.00,3.36,1.68,0.00,0.84,0.84,0.00,0.00,0.00,0.00,0.00,1.68,0.00,0.84,0.84,0.84,0.00,2.52,10.92,0.00,6.72,0.00,4.20,2.52,7.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.92,4.20,5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.68,0.00
21-120.txt,1,111,85.23,32.63,25.87,25.77,12.33,18.02,67.57,43.24,7.21,2.70,1.80,0.00,0.90,0.00,0.00,4.50,9.01,10.81,8.11,4.50,4.50,1.80,9.91,7.21,3.60,2.70,7.21,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,10.81,0.90,3.60,0.00,0.00,3.60,2.70,2.70,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,1.80,0.00,0.00,0.90,9.01,0.00,11.71,0.00,9.91,1.80,2.70,0.00,0.00,0.00,0.00,0.00,1.80,0.00,1.80,0.00,0.90,0.00,20.72,3.60,2.70,0.00,0.00,4.50,0.00,2.70,0.00,0.00,3.60,3.60
