Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
19-23.txt,1,526,99.00,43.20,20.10,68.81,18.14,27.95,67.87,38.02,3.80,0.38,0.00,0.38,0.00,0.00,0.00,3.42,10.27,15.02,4.56,2.09,1.90,0.95,8.94,7.41,3.04,0.38,6.27,2.47,4.56,3.42,1.14,0.00,0.00,0.38,1.33,0.00,0.00,0.00,0.00,11.98,1.90,2.47,0.95,3.23,1.33,2.47,3.23,2.66,0.00,0.57,0.00,0.00,0.00,0.00,0.00,3.80,0.38,1.33,2.28,0.57,0.19,2.09,6.27,0.19,12.55,1.71,9.32,1.90,5.13,0.38,0.00,0.38,0.19,0.00,0.38,0.00,0.19,0.00,0.19,0.00,18.82,4.56,3.80,0.95,0.00,1.33,0.00,1.71,0.38,0.00,4.37,1.71
19-230.txt,1,26,99.00,22.08,5.76,99.00,13.00,26.92,84.62,46.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,19.23,3.85,3.85,3.85,3.85,3.85,0.00,0.00,0.00,0.00,3.85,7.69,7.69,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,19.23,3.85,0.00,0.00,7.69,0.00,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,3.85,0.00,11.54,0.00,0.00,7.69,0.00,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19-231.txt,1,238,94.02,50.00,14.70,72.92,23.80,28.57,74.79,41.60,8.40,3.78,0.84,0.00,0.42,0.00,2.52,4.62,10.08,11.76,5.04,1.68,4.62,1.26,11.34,7.14,3.78,0.84,3.36,4.20,4.20,3.36,0.84,0.00,0.42,0.00,3.78,0.00,0.00,0.00,0.00,13.03,3.36,4.20,1.68,2.52,0.42,2.10,0.84,0.84,0.00,0.00,0.42,0.00,0.00,0.00,0.42,4.20,0.00,2.10,1.26,0.42,0.84,2.10,7.14,0.00,10.08,2.52,4.20,2.94,5.88,0.42,0.42,0.00,0.00,0.00,0.84,0.00,0.42,0.00,0.42,0.00,16.81,4.20,3.78,0.84,0.84,0.00,0.00,3.78,0.84,0.00,2.52,0.00
19-232.txt,1,261,99.00,45.43,33.18,62.11,16.31,32.95,77.78,44.83,2.68,1.53,1.15,0.00,0.38,0.00,0.00,1.15,14.94,14.94,4.98,3.07,6.51,0.77,8.05,4.98,2.68,1.15,3.07,3.83,4.21,3.07,1.15,0.00,0.38,0.00,3.45,0.00,0.00,0.00,0.00,17.62,6.51,3.45,0.77,4.98,1.53,3.07,2.30,1.92,0.00,0.38,0.00,0.00,0.00,0.00,0.00,3.83,0.38,1.15,0.77,0.38,1.15,1.15,7.66,0.38,8.43,0.00,7.28,1.15,6.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.64,6.13,2.30,0.38,0.00,0.00,0.00,0.38,1.53,0.00,1.53,0.38
19-233.txt,1,401,92.28,56.94,5.63,91.06,20.05,27.68,78.30,46.88,7.48,2.49,0.75,0.00,0.00,0.00,1.75,4.99,10.22,13.97,8.48,2.49,5.49,1.25,12.22,5.49,2.99,1.50,1.00,4.49,4.99,4.49,0.50,0.00,0.00,0.50,4.49,0.00,0.00,0.00,0.00,13.97,3.49,3.24,3.24,2.74,1.00,0.75,0.50,0.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00,5.99,1.25,1.00,2.49,1.00,0.75,1.00,9.48,0.00,9.73,1.00,7.73,1.25,6.48,0.00,0.00,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.25,0.00,16.71,5.49,3.49,0.75,0.00,0.00,0.00,1.00,0.50,1.50,2.00,2.00
19-234.txt,1,361,98.93,46.68,18.01,51.70,24.07,34.90,75.62,47.65,5.82,1.39,0.83,0.00,0.00,0.00,0.55,4.43,14.68,16.07,7.20,1.94,3.60,0.83,9.70,5.82,2.22,1.39,1.66,1.11,4.16,2.77,1.39,0.00,0.00,0.55,2.22,0.00,0.00,0.00,0.00,12.19,4.99,2.22,0.55,1.66,1.39,1.39,0.55,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.32,0.28,1.11,0.55,0.83,0.83,1.66,6.37,0.55,8.86,1.66,6.37,0.83,6.93,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.28,0.00,0.28,0.00,13.85,3.88,1.66,2.22,0.28,0.55,0.00,1.39,0.55,0.00,2.77,0.55
19-235.txt,1,199,98.59,42.04,6.82,86.63,19.90,37.19,80.90,48.74,6.03,2.01,0.50,0.00,0.00,0.00,1.51,4.02,17.09,13.07,7.04,2.01,3.52,1.51,10.55,5.53,1.01,0.50,1.51,1.51,6.53,5.03,1.51,0.00,0.00,0.00,3.02,0.00,0.00,0.00,0.00,12.56,4.02,3.52,2.51,2.01,0.00,3.02,1.01,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,5.53,0.50,2.01,0.00,1.51,1.51,3.52,6.03,0.00,7.04,1.51,5.03,0.50,10.55,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.06,5.03,4.02,0.00,0.00,0.00,0.00,1.51,1.01,0.50,0.00,0.00
19-236.txt,1,203,98.15,36.51,11.50,71.95,15.62,38.42,77.34,45.32,3.45,0.99,0.99,0.00,0.00,0.00,0.00,2.46,15.27,12.81,5.91,2.96,4.93,2.46,7.88,5.42,0.99,0.99,0.49,2.46,6.40,4.43,1.97,0.49,0.00,0.00,3.94,0.00,0.00,0.00,0.00,14.29,3.45,2.46,0.99,2.46,0.99,3.94,0.49,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.43,0.49,0.99,1.48,0.49,0.99,0.49,7.39,0.00,6.40,0.99,5.42,0.00,8.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.23,6.40,2.46,0.49,0.00,0.49,0.00,0.99,3.94,0.49,1.97,0.99
19-237.txt,1,672,91.27,43.49,17.86,94.30,16.80,23.07,79.17,46.58,8.48,2.53,0.74,0.89,0.30,0.00,0.60,5.95,10.71,12.95,6.99,3.12,5.95,1.04,11.16,8.63,4.17,1.34,5.21,2.98,5.95,5.21,0.74,0.00,0.00,0.45,2.83,0.00,0.00,0.00,0.00,15.33,3.42,3.42,2.83,3.27,0.74,3.87,1.64,1.04,0.00,0.60,0.00,0.00,0.00,0.00,0.00,6.40,1.19,1.93,1.79,2.08,0.45,1.79,8.33,0.60,10.27,1.19,5.65,3.42,4.46,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.86,5.65,3.87,0.15,0.00,0.45,0.30,1.34,2.08,1.04,1.04,1.93
19-238.txt,1,515,93.61,37.79,24.67,55.03,16.61,26.60,81.94,48.74,6.99,3.30,0.97,0.00,0.39,0.00,1.94,3.69,14.37,11.84,6.80,3.69,6.02,2.33,12.04,6.21,4.47,1.17,3.30,2.14,5.05,3.30,1.75,0.19,0.00,0.19,5.44,0.00,0.00,0.00,0.00,17.48,5.05,2.72,2.72,2.33,0.78,5.63,1.55,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.05,0.39,0.97,1.55,1.36,1.17,3.88,7.38,0.19,7.96,0.58,5.05,2.33,6.80,0.19,0.00,0.00,0.00,0.00,0.58,0.00,0.19,0.00,0.39,0.00,20.19,6.02,4.85,0.97,0.19,0.00,0.00,2.14,1.55,1.17,1.17,2.14
19-239.txt,1,148,99.00,50.00,15.32,64.20,21.14,22.97,80.41,43.24,2.03,0.00,0.00,0.00,0.00,0.00,0.00,2.03,14.86,15.54,6.08,2.03,3.38,0.00,11.49,6.08,0.68,0.00,2.70,5.41,4.73,3.38,1.35,0.00,0.00,1.35,1.35,0.00,0.00,0.00,0.00,11.49,2.03,3.38,0.00,3.38,2.03,1.35,2.70,0.68,0.68,1.35,1.35,1.35,0.00,0.00,0.00,6.76,0.00,4.73,2.03,1.35,0.00,1.35,8.11,0.68,11.49,1.35,7.43,2.70,8.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.24,4.73,4.73,0.68,0.00,0.00,0.00,0.68,1.35,0.68,1.35,4.05
19-24.txt,1,240,83.91,16.89,17.60,32.94,14.12,28.33,73.75,45.00,7.92,3.33,2.92,0.00,0.00,0.00,0.42,4.58,9.17,10.42,7.08,4.17,5.00,2.50,11.25,7.92,2.08,1.25,2.92,0.83,4.58,2.50,2.08,0.42,0.00,0.42,1.25,0.00,0.00,0.00,0.00,20.00,2.08,2.50,2.08,7.92,2.92,5.42,2.08,0.83,0.42,0.83,1.67,0.42,1.25,0.00,0.00,4.17,0.00,1.67,2.50,1.25,0.42,1.25,8.33,0.00,7.08,2.50,3.75,1.67,3.75,2.08,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.83,7.08,4.17,0.00,1.25,0.00,0.00,0.42,9.17,0.42,2.50,0.83
19-240.txt,1,112,99.00,42.90,5.88,13.64,18.67,28.57,71.43,41.96,4.46,0.00,0.00,0.00,0.00,0.00,0.00,4.46,17.86,15.18,2.68,1.79,1.79,0.89,5.36,2.68,0.00,1.79,2.68,1.79,2.68,0.89,1.79,0.00,0.89,0.89,0.89,0.00,0.00,0.00,0.00,7.14,1.79,2.68,0.00,0.89,0.00,1.79,4.46,2.68,0.00,1.79,0.00,0.00,0.00,0.00,0.00,6.25,0.89,3.57,1.79,0.00,0.00,3.57,2.68,0.00,8.04,0.00,7.14,0.89,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.07,5.36,6.25,0.89,0.00,0.00,0.00,2.68,0.00,0.89,0.00,0.00
19-241.txt,1,259,88.35,37.86,43.89,47.17,12.33,24.32,83.40,48.65,8.88,3.47,1.93,0.00,0.00,0.00,1.54,5.41,11.58,11.58,7.34,4.63,5.41,1.16,13.51,7.34,3.86,1.16,3.09,2.32,5.79,3.47,2.32,1.16,0.00,0.39,3.09,0.00,0.00,0.00,0.00,14.29,3.47,2.70,1.16,5.79,0.77,3.09,1.16,0.39,0.00,0.39,0.00,0.00,0.00,0.00,0.00,5.02,0.39,1.54,2.70,0.39,0.77,2.32,8.88,0.00,12.74,1.54,6.18,5.02,9.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.62,6.56,5.02,0.00,0.00,1.54,0.00,1.93,6.18,0.00,0.00,0.39
19-242.txt,1,335,95.61,44.07,4.87,41.99,12.41,31.64,78.51,42.99,4.48,1.79,0.30,0.00,0.00,0.00,1.49,2.69,11.04,12.54,6.57,2.69,4.78,2.09,11.04,4.48,0.30,0.60,2.99,2.69,5.67,3.28,2.39,0.00,0.00,0.60,3.88,0.00,0.00,0.00,0.00,14.33,3.28,2.39,1.79,3.88,1.19,2.99,1.79,1.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.16,0.90,1.49,2.69,0.90,1.49,3.58,7.16,0.00,6.27,1.49,4.78,0.60,9.85,0.00,0.00,0.60,0.00,0.00,0.60,0.00,0.30,0.30,0.00,0.00,13.13,8.36,0.90,0.00,0.00,0.00,0.00,2.39,0.00,1.49,0.00,0.00
19-243.txt,1,112,98.06,42.90,16.59,75.48,18.67,26.79,84.82,49.11,5.36,0.89,0.89,0.00,0.00,0.00,0.00,4.46,14.29,14.29,6.25,4.46,4.46,0.00,11.61,8.04,1.79,0.00,0.89,3.57,4.46,3.57,0.89,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.00,11.61,3.57,0.00,1.79,2.68,2.68,1.79,3.57,2.68,0.00,0.89,0.00,0.00,0.00,0.00,0.00,7.14,0.00,3.57,1.79,0.89,1.79,1.79,10.71,0.89,10.71,2.68,5.36,2.68,8.93,0.00,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,5.36,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19-244.txt,1,412,93.92,33.11,16.05,53.13,17.91,31.31,76.70,46.84,6.07,0.73,0.49,0.00,0.00,0.00,0.24,5.34,12.62,12.14,8.50,1.94,5.83,1.70,11.89,5.58,1.94,0.24,3.16,4.61,2.91,2.18,0.73,0.00,0.00,0.49,3.16,0.00,0.00,0.00,0.00,16.75,3.40,1.94,3.16,4.85,0.97,5.34,1.70,1.21,0.24,0.24,0.24,0.00,0.24,0.00,0.00,4.61,0.73,1.46,0.73,0.73,1.21,1.94,8.01,0.73,8.98,0.49,6.80,1.70,4.85,0.49,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.24,0.00,15.78,6.07,4.37,0.24,0.00,0.24,0.00,0.49,1.94,0.73,1.46,0.24
19-245.txt,1,819,89.93,79.00,27.09,88.13,21.55,26.62,77.17,47.01,10.74,6.59,0.85,3.17,1.71,0.00,0.85,4.15,10.01,13.06,6.47,3.05,4.88,0.98,13.06,5.98,3.54,0.98,1.22,2.20,4.64,4.15,0.49,0.00,0.00,0.24,8.55,0.00,0.00,0.00,0.00,14.77,3.79,2.56,1.83,4.03,0.61,3.54,0.85,0.49,0.12,0.12,0.12,0.00,0.12,0.12,0.00,8.67,4.27,2.08,1.22,0.98,0.98,3.30,7.57,0.61,10.99,1.34,5.86,3.91,5.01,0.49,0.00,0.12,0.00,0.00,0.61,0.00,0.37,0.00,0.24,0.00,19.66,4.64,3.17,0.24,0.00,0.61,0.00,3.30,0.24,1.22,0.98,5.25
19-246.txt,1,355,89.51,48.87,21.85,77.59,29.58,24.79,83.10,50.70,9.30,3.10,1.41,0.56,0.00,0.00,1.13,6.20,10.70,14.65,9.01,5.92,3.94,0.56,16.90,4.23,1.13,2.54,2.25,2.25,5.07,3.94,1.13,0.00,0.00,0.28,2.82,0.00,0.00,0.00,0.00,14.08,4.23,3.94,0.85,2.82,1.97,1.69,0.85,0.00,0.28,0.56,0.00,0.00,0.00,0.00,0.00,7.89,0.85,2.82,2.54,2.25,0.85,3.94,10.14,0.28,9.86,1.41,6.76,1.97,8.17,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.28,0.28,0.00,16.34,3.66,4.23,1.13,0.00,0.00,0.00,2.82,1.69,1.69,1.13,0.00
19-247.txt,1,586,91.90,37.92,13.95,58.05,21.70,26.96,81.40,52.73,9.22,3.07,1.37,0.68,0.00,0.17,0.85,6.14,11.09,16.21,8.02,4.10,4.95,2.39,12.63,4.78,2.73,0.85,1.37,2.56,2.73,2.22,0.51,0.00,0.00,0.00,4.27,0.00,0.00,0.17,0.00,14.85,2.39,3.07,2.90,3.58,0.85,4.27,1.71,0.85,0.00,0.85,0.34,0.17,0.00,0.00,0.17,6.66,1.37,2.39,1.37,1.02,1.19,2.05,9.39,0.34,9.56,1.88,5.63,2.56,5.80,0.51,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.17,0.00,15.19,4.44,2.05,0.17,0.17,0.00,0.17,0.34,0.00,1.02,1.02,5.80
19-248.txt,1,475,98.99,44.99,4.38,91.14,16.96,33.26,64.21,37.05,4.84,0.84,0.00,0.00,0.00,0.00,0.84,4.00,12.63,12.42,3.79,1.47,2.95,0.42,6.32,7.16,3.79,0.21,5.89,0.84,4.84,4.42,0.42,0.00,0.00,0.21,1.89,0.00,0.00,0.00,0.00,9.47,2.11,3.58,0.63,0.42,0.42,2.74,1.26,0.42,0.21,0.63,0.00,0.00,0.00,0.00,0.00,4.63,0.00,1.89,1.68,1.89,0.42,1.68,4.21,0.21,6.53,0.84,5.26,0.63,8.21,1.26,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.00,0.00,0.00,18.95,6.32,5.47,0.63,0.00,0.00,0.00,1.26,0.00,0.42,2.11,2.74
19-249.txt,1,221,96.03,34.18,8.26,76.04,14.73,29.86,69.68,42.99,4.98,0.45,0.45,0.00,0.00,0.00,0.00,4.52,13.12,10.86,5.88,4.07,4.98,0.45,8.14,6.79,3.17,0.90,4.07,1.36,2.71,2.71,0.00,0.00,0.00,0.00,0.90,0.00,0.45,0.00,0.45,13.12,3.62,2.71,0.45,2.26,0.90,4.07,1.36,0.90,0.00,0.45,0.00,0.00,0.00,0.00,0.00,4.07,0.00,0.90,2.26,1.36,0.00,0.45,8.60,0.00,4.98,1.36,2.71,0.90,7.24,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.17,6.33,4.52,0.90,0.00,0.45,0.00,1.36,0.00,0.00,4.52,4.07
19-25.txt,1,108,98.14,53.70,3.60,42.58,13.50,35.19,65.74,41.67,6.48,1.85,0.00,0.93,0.93,0.00,0.00,4.63,12.04,13.89,5.56,1.85,2.78,0.93,5.56,7.41,6.48,0.93,1.85,4.63,0.93,0.93,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00,7.41,0.93,2.78,0.93,0.93,0.00,1.85,1.85,1.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,0.93,0.00,0.93,0.93,0.00,4.63,1.85,0.00,8.33,0.93,5.56,1.85,4.63,0.00,0.00,0.00,0.00,0.00,1.85,0.00,1.85,0.00,0.00,0.00,20.37,8.33,4.63,0.00,0.00,0.00,0.00,0.93,3.70,0.00,0.00,2.78
19-250.txt,1,420,99.00,43.37,14.01,94.63,20.00,28.10,78.81,42.14,4.52,0.95,0.95,0.00,0.00,0.00,0.00,3.57,12.38,15.71,4.76,2.86,2.38,1.19,10.95,5.71,1.43,0.48,4.29,2.86,5.95,5.24,0.71,0.00,0.24,0.24,2.38,0.00,0.00,0.00,0.00,14.76,4.52,4.29,1.43,2.62,0.71,1.90,1.67,0.95,0.48,0.24,0.24,0.00,0.24,0.24,0.00,4.52,0.48,1.90,0.95,1.67,0.24,1.67,7.38,0.00,8.57,1.19,5.95,1.43,9.76,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.33,4.76,1.43,2.38,0.00,0.24,0.00,2.62,0.95,0.48,5.24,0.24
19-251.txt,1,96,70.18,33.83,35.37,92.40,19.20,28.12,80.21,48.96,7.29,2.08,1.04,0.00,0.00,0.00,1.04,5.21,11.46,7.29,10.42,7.29,4.17,3.12,19.79,6.25,2.08,3.12,2.08,0.00,4.17,4.17,0.00,0.00,0.00,0.00,3.12,0.00,0.00,0.00,0.00,14.58,4.17,3.12,0.00,3.12,1.04,3.12,3.12,1.04,0.00,2.08,0.00,0.00,0.00,0.00,0.00,2.08,0.00,1.04,0.00,2.08,0.00,5.21,13.54,1.04,10.42,2.08,6.25,2.08,5.21,0.00,0.00,0.00,0.00,0.00,2.08,0.00,1.04,0.00,1.04,0.00,21.88,6.25,6.25,1.04,0.00,0.00,0.00,0.00,2.08,0.00,2.08,4.17
19-252.txt,1,285,85.78,36.27,22.62,99.00,19.00,23.51,84.21,53.33,11.23,3.16,2.46,0.00,0.70,0.00,0.00,8.07,9.82,15.44,10.88,4.56,3.51,1.05,18.25,4.91,1.40,1.05,2.46,1.75,8.42,7.02,0.70,0.00,0.00,0.35,3.51,0.00,0.70,0.00,0.00,18.95,6.67,2.11,4.21,2.81,1.05,4.21,1.40,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.96,0.35,3.51,1.75,2.46,0.70,4.21,11.93,0.70,7.37,2.11,4.21,2.11,3.51,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,14.39,4.56,5.61,1.05,0.00,0.00,0.70,1.05,0.00,1.05,0.00,0.35
19-253.txt,1,1126,95.69,53.20,19.35,91.11,25.02,27.00,77.35,47.60,5.86,2.75,0.36,1.24,0.00,0.00,1.15,3.11,11.01,15.72,6.39,3.20,7.02,1.15,10.57,7.55,4.09,0.71,3.11,1.87,6.66,5.24,1.24,0.00,0.09,0.53,4.53,0.00,0.09,0.00,0.00,14.65,3.37,3.29,1.95,2.13,2.13,3.46,1.87,1.24,0.09,0.44,0.00,0.00,0.00,0.00,0.00,9.06,1.95,4.26,2.22,2.66,0.89,2.58,7.90,1.07,10.57,1.51,6.13,2.84,5.51,0.09,0.00,0.36,0.00,0.00,0.44,0.00,0.18,0.00,0.27,0.00,16.61,4.97,4.88,0.09,0.00,0.00,0.00,0.80,0.18,0.36,2.84,2.49
19-254.txt,1,252,78.47,66.88,8.33,99.00,31.50,26.19,69.84,40.08,11.90,4.76,1.19,0.79,2.38,0.00,0.40,7.14,5.95,11.51,7.54,2.78,4.37,0.79,12.70,8.33,4.37,0.79,1.59,2.38,6.75,6.35,0.40,0.00,0.00,0.00,5.95,0.00,0.00,0.00,0.00,16.67,3.97,3.57,1.59,5.56,1.19,2.78,1.98,1.59,0.40,0.00,0.00,0.00,0.00,0.00,0.00,6.35,0.79,1.19,3.17,0.79,0.40,1.98,8.33,0.79,6.35,0.79,5.16,0.40,3.17,0.00,0.00,0.00,0.00,0.00,1.59,0.00,0.79,0.40,0.40,0.00,34.52,4.37,2.38,5.56,0.00,0.00,0.40,6.35,0.79,3.97,2.78,7.94
19-255.txt,1,216,91.88,42.65,17.01,83.41,19.64,26.39,69.91,38.89,5.56,1.39,0.93,0.00,0.46,0.00,0.00,4.17,6.02,13.43,6.94,2.31,5.56,0.46,10.65,6.94,1.85,0.93,4.17,2.78,3.24,3.24,0.00,0.00,0.00,0.00,1.85,0.00,0.00,0.00,0.00,12.50,2.31,2.78,1.39,4.17,0.93,2.78,0.46,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,6.94,0.00,4.63,2.78,0.00,0.00,1.39,10.65,1.39,10.65,2.31,6.48,1.85,7.41,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.74,5.56,3.24,1.39,0.00,0.00,0.00,2.78,0.00,0.46,0.00,2.31
19-256.txt,1,130,87.83,64.99,14.36,54.74,21.67,24.62,76.92,43.85,10.00,6.15,0.00,0.77,0.00,2.31,3.08,3.85,4.62,16.15,3.85,2.31,8.46,0.77,6.92,6.15,4.62,0.00,6.92,1.54,3.08,2.31,0.77,0.00,0.00,0.00,6.92,0.00,0.00,2.31,0.00,14.62,4.62,4.62,1.54,2.31,0.00,3.08,0.77,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.77,7.69,0.77,6.15,0.00,2.31,3.85,0.00,10.77,2.31,6.15,3.08,10.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,4.62,2.31,0.00,0.00,0.00,0.00,0.00,1.54,0.00,1.54,0.77
19-257.txt,1,147,98.63,47.28,13.15,98.06,24.50,27.21,82.99,51.02,5.44,1.36,0.00,0.00,0.00,0.00,1.36,4.08,13.61,19.05,7.48,4.76,4.08,0.68,12.24,6.80,3.40,1.36,0.68,2.72,5.44,5.44,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,15.65,2.72,4.76,0.68,3.40,1.36,3.40,2.04,1.36,0.00,0.68,0.00,0.00,0.00,0.00,0.00,9.52,0.68,6.12,2.04,0.68,0.00,3.40,10.88,0.00,8.84,2.04,4.08,2.04,4.08,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.00,0.68,0.00,0.00,8.16,4.08,1.36,0.00,0.68,0.00,0.00,1.36,0.00,0.68,0.00,0.00
19-258.txt,1,420,85.03,34.27,21.13,84.54,30.00,28.81,76.19,49.76,10.24,3.10,1.19,0.24,0.00,0.00,1.67,7.14,10.00,13.10,7.14,4.05,6.90,1.19,9.76,6.90,3.57,2.14,3.10,3.10,4.29,3.81,0.48,0.00,0.00,0.24,2.62,0.00,0.00,0.00,0.00,14.29,2.62,3.57,2.14,0.95,0.95,4.52,0.95,0.48,0.00,0.24,0.00,0.00,0.00,0.00,0.00,4.76,0.48,2.86,1.19,1.90,0.24,1.90,7.14,0.48,10.00,1.43,6.43,2.14,5.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.24,3.81,3.57,0.48,0.24,0.00,0.00,2.86,0.95,0.00,3.33,0.00
19-259.txt,1,276,94.50,23.44,13.90,52.99,27.60,28.99,75.36,46.38,4.35,0.36,0.36,0.00,0.00,0.00,0.00,3.99,12.68,12.32,8.33,3.62,4.71,2.54,12.32,4.35,1.81,1.81,3.62,2.17,3.62,2.54,1.09,0.00,0.00,0.36,1.09,0.00,0.00,0.00,0.00,16.30,3.26,2.90,2.54,2.17,2.17,5.43,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.16,0.72,2.17,1.45,1.09,0.72,2.17,7.97,0.00,7.97,0.72,5.43,1.81,6.16,1.09,0.00,0.36,0.00,0.00,0.72,0.00,0.00,0.36,0.36,0.00,19.20,5.43,6.16,0.00,0.36,0.00,0.00,2.54,2.17,0.36,0.72,1.45
19-26.txt,1,741,92.74,48.38,23.17,77.85,20.03,34.41,78.54,47.10,8.10,3.37,1.48,0.27,0.00,0.00,1.62,4.72,10.53,13.77,7.02,3.91,4.59,1.21,9.72,5.94,2.83,1.48,1.75,3.37,3.37,3.10,0.27,0.00,0.13,0.00,5.80,0.00,0.00,0.00,0.00,17.14,4.32,3.10,2.16,4.45,1.89,3.78,0.94,0.40,0.27,0.27,0.13,0.00,0.13,0.00,0.00,5.13,1.35,1.75,1.75,0.81,0.54,2.97,7.15,0.27,9.18,0.94,7.02,1.21,4.59,0.40,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.13,0.13,0.00,14.04,4.72,4.45,1.35,0.40,0.27,0.00,0.40,0.00,0.13,2.16,0.13
19-260.txt,1,112,99.00,36.03,20.57,97.85,14.00,33.93,76.79,46.43,4.46,0.00,0.00,0.00,0.00,0.00,0.00,4.46,20.54,9.82,4.46,3.57,4.46,0.89,7.14,7.14,1.79,0.00,0.00,0.89,5.36,5.36,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00,0.00,15.18,4.46,3.57,0.00,1.79,1.79,4.46,0.89,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.89,0.00,0.89,5.36,0.00,7.14,1.79,4.46,2.68,11.61,0.89,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61,7.14,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00
19-261.txt,1,202,98.42,32.80,27.03,53.70,20.20,27.72,72.77,40.59,3.96,0.99,0.99,0.00,0.00,0.00,0.00,2.97,13.86,11.39,5.94,1.49,2.48,1.98,11.88,4.46,2.48,0.50,1.49,0.50,1.49,1.49,0.00,0.00,0.00,0.00,1.98,0.00,0.00,0.00,0.00,19.31,7.43,3.96,1.98,2.48,1.49,3.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.96,0.99,0.99,1.49,0.00,0.99,1.49,7.92,0.50,7.43,0.99,5.45,1.49,8.42,0.00,0.00,0.00,0.00,0.00,1.49,0.00,1.49,0.00,0.00,0.00,23.27,8.91,1.98,0.00,0.00,0.00,0.00,2.97,0.00,0.00,4.95,4.46
